,Oil_Price,Cocoa_Price,Gold_Price,Date
2181,107.72,2173.14,1658.49,2011-12-22
2182,107.72,2173.14,1658.49,2011-12-23
2183,107.72,2173.14,1658.49,2011-12-24
2184,107.72,2173.14,1658.49,2011-12-25
2185,107.72,2173.14,1658.49,2011-12-26
2186,107.72,2173.14,1658.49,2011-12-27
2187,107.72,2173.14,1658.49,2011-12-28
2188,107.72,2173.14,1658.49,2011-12-29
2189,107.72,2173.14,1658.49,2011-12-30
2190,107.72,2173.14,1658.49,2011-12-31
2191,111.63,2266.05,1661.03,2012-01-01
2192,111.63,2266.05,1661.03,2012-01-02
2193,111.63,2266.05,1661.03,2012-01-03
2194,111.63,2266.05,1661.03,2012-01-04
2195,111.63,2266.05,1661.03,2012-01-05
2196,111.63,2266.05,1661.03,2012-01-06
2197,111.63,2266.05,1661.03,2012-01-07
2198,111.63,2266.05,1661.03,2012-01-08
2199,111.63,2266.05,1661.03,2012-01-09
2200,111.63,2266.05,1661.03,2012-01-10
2201,111.63,2266.05,1661.03,2012-01-11
2202,111.63,2266.05,1661.03,2012-01-12
2203,111.63,2266.05,1661.03,2012-01-13
2204,111.63,2266.05,1661.03,2012-01-14
2205,111.63,2266.05,1661.03,2012-01-15
2206,111.63,2266.05,1661.03,2012-01-16
2207,111.63,2266.05,1661.03,2012-01-17
2208,111.63,2266.05,1661.03,2012-01-18
2209,111.63,2266.05,1661.03,2012-01-19
2210,111.63,2266.05,1661.03,2012-01-20
2211,111.63,2266.05,1661.03,2012-01-21
2212,111.63,2266.05,1661.03,2012-01-22
2213,111.63,2266.05,1661.03,2012-01-23
2214,111.63,2266.05,1661.03,2012-01-24
2215,111.63,2266.05,1661.03,2012-01-25
2216,111.63,2266.05,1661.03,2012-01-26
2217,111.63,2266.05,1661.03,2012-01-27
2218,111.63,2266.05,1661.03,2012-01-28
2219,111.63,2266.05,1661.03,2012-01-29
2220,111.63,2266.05,1661.03,2012-01-30
2221,111.63,2266.05,1661.03,2012-01-31
2222,119.15,2313.52,1742.51,2012-02-01
2223,119.15,2313.52,1742.51,2012-02-02
2224,119.15,2313.52,1742.51,2012-02-03
2225,119.15,2313.52,1742.51,2012-02-04
2226,119.15,2313.52,1742.51,2012-02-05
2227,119.15,2313.52,1742.51,2012-02-06
2228,119.15,2313.52,1742.51,2012-02-07
2229,119.15,2313.52,1742.51,2012-02-08
2230,119.15,2313.52,1742.51,2012-02-09
2231,119.15,2313.52,1742.51,2012-02-10
2232,119.15,2313.52,1742.51,2012-02-11
2233,119.15,2313.52,1742.51,2012-02-12
2234,119.15,2313.52,1742.51,2012-02-13
2235,119.15,2313.52,1742.51,2012-02-14
2236,119.15,2313.52,1742.51,2012-02-15
2237,119.15,2313.52,1742.51,2012-02-16
2238,119.15,2313.52,1742.51,2012-02-17
2239,119.15,2313.52,1742.51,2012-02-18
2240,119.15,2313.52,1742.51,2012-02-19
2241,119.15,2313.52,1742.51,2012-02-20
2242,119.15,2313.52,1742.51,2012-02-21
2243,119.15,2313.52,1742.51,2012-02-22
2244,119.15,2313.52,1742.51,2012-02-23
2245,119.15,2313.52,1742.51,2012-02-24
2246,119.15,2313.52,1742.51,2012-02-25
2247,119.15,2313.52,1742.51,2012-02-26
2248,119.15,2313.52,1742.51,2012-02-27
2249,119.15,2313.52,1742.51,2012-02-28
2250,119.15,2313.52,1742.51,2012-02-29
2251,124.62,2315.0,1672.92,2012-03-01
2252,124.62,2315.0,1672.92,2012-03-02
2253,124.62,2315.0,1672.92,2012-03-03
2254,124.62,2315.0,1672.92,2012-03-04
2255,124.62,2315.0,1672.92,2012-03-05
2256,124.62,2315.0,1672.92,2012-03-06
2257,124.62,2315.0,1672.92,2012-03-07
2258,124.62,2315.0,1672.92,2012-03-08
2259,124.62,2315.0,1672.92,2012-03-09
2260,124.62,2315.0,1672.92,2012-03-10
2261,124.62,2315.0,1672.92,2012-03-11
2262,124.62,2315.0,1672.92,2012-03-12
2263,124.62,2315.0,1672.92,2012-03-13
2264,124.62,2315.0,1672.92,2012-03-14
2265,124.62,2315.0,1672.92,2012-03-15
2266,124.62,2315.0,1672.92,2012-03-16
2267,124.62,2315.0,1672.92,2012-03-17
2268,124.62,2315.0,1672.92,2012-03-18
2269,124.62,2315.0,1672.92,2012-03-19
2270,124.62,2315.0,1672.92,2012-03-20
2271,124.62,2315.0,1672.92,2012-03-21
2272,124.62,2315.0,1672.92,2012-03-22
2273,124.62,2315.0,1672.92,2012-03-23
2274,124.62,2315.0,1672.92,2012-03-24
2275,124.62,2315.0,1672.92,2012-03-25
2276,124.62,2315.0,1672.92,2012-03-26
2277,124.62,2315.0,1672.92,2012-03-27
2278,124.62,2315.0,1672.92,2012-03-28
2279,124.62,2315.0,1672.92,2012-03-29
2280,124.62,2315.0,1672.92,2012-03-30
2281,124.62,2315.0,1672.92,2012-03-31
2282,120.37,2197.8,1647.7,2012-04-01
2283,120.37,2197.8,1647.7,2012-04-02
2284,120.37,2197.8,1647.7,2012-04-03
2285,120.37,2197.8,1647.7,2012-04-04
2286,120.37,2197.8,1647.7,2012-04-05
2287,120.37,2197.8,1647.7,2012-04-06
2288,120.37,2197.8,1647.7,2012-04-07
2289,120.37,2197.8,1647.7,2012-04-08
2290,120.37,2197.8,1647.7,2012-04-09
2291,120.37,2197.8,1647.7,2012-04-10
2292,120.37,2197.8,1647.7,2012-04-11
2293,120.37,2197.8,1647.7,2012-04-12
2294,120.37,2197.8,1647.7,2012-04-13
2295,120.37,2197.8,1647.7,2012-04-14
2296,120.37,2197.8,1647.7,2012-04-15
2297,120.37,2197.8,1647.7,2012-04-16
2298,120.37,2197.8,1647.7,2012-04-17
2299,120.37,2197.8,1647.7,2012-04-18
2300,120.37,2197.8,1647.7,2012-04-19
2301,120.37,2197.8,1647.7,2012-04-20
2302,120.37,2197.8,1647.7,2012-04-21
2303,120.37,2197.8,1647.7,2012-04-22
2304,120.37,2197.8,1647.7,2012-04-23
2305,120.37,2197.8,1647.7,2012-04-24
2306,120.37,2197.8,1647.7,2012-04-25
2307,120.37,2197.8,1647.7,2012-04-26
2308,120.37,2197.8,1647.7,2012-04-27
2309,120.37,2197.8,1647.7,2012-04-28
2310,120.37,2197.8,1647.7,2012-04-29
2311,120.37,2197.8,1647.7,2012-04-30
2312,109.36,2207.83,1579.24,2012-05-01
2313,109.36,2207.83,1579.24,2012-05-02
2314,109.36,2207.83,1579.24,2012-05-03
2315,109.36,2207.83,1579.24,2012-05-04
2316,109.36,2207.83,1579.24,2012-05-05
2317,109.36,2207.83,1579.24,2012-05-06
2318,109.36,2207.83,1579.24,2012-05-07
2319,109.36,2207.83,1579.24,2012-05-08
2320,109.36,2207.83,1579.24,2012-05-09
2321,109.36,2207.83,1579.24,2012-05-10
2322,109.36,2207.83,1579.24,2012-05-11
2323,109.36,2207.83,1579.24,2012-05-12
2324,109.36,2207.83,1579.24,2012-05-13
2325,109.36,2207.83,1579.24,2012-05-14
2326,109.36,2207.83,1579.24,2012-05-15
2327,109.36,2207.83,1579.24,2012-05-16
2328,109.36,2207.83,1579.24,2012-05-17
2329,109.36,2207.83,1579.24,2012-05-18
2330,109.36,2207.83,1579.24,2012-05-19
2331,109.36,2207.83,1579.24,2012-05-20
2332,109.36,2207.83,1579.24,2012-05-21
2333,109.36,2207.83,1579.24,2012-05-22
2334,109.36,2207.83,1579.24,2012-05-23
2335,109.36,2207.83,1579.24,2012-05-24
2336,109.36,2207.83,1579.24,2012-05-25
2337,109.36,2207.83,1579.24,2012-05-26
2338,109.36,2207.83,1579.24,2012-05-27
2339,109.36,2207.83,1579.24,2012-05-28
2340,109.36,2207.83,1579.24,2012-05-29
2341,109.36,2207.83,1579.24,2012-05-30
2342,109.36,2207.83,1579.24,2012-05-31
2343,95.89,2191.05,1602.91,2012-06-01
2344,95.89,2191.05,1602.91,2012-06-02
2345,95.89,2191.05,1602.91,2012-06-03
2346,95.89,2191.05,1602.91,2012-06-04
2347,95.89,2191.05,1602.91,2012-06-05
2348,95.89,2191.05,1602.91,2012-06-06
2349,95.89,2191.05,1602.91,2012-06-07
2350,95.89,2191.05,1602.91,2012-06-08
2351,95.89,2191.05,1602.91,2012-06-09
2352,95.89,2191.05,1602.91,2012-06-10
2353,95.89,2191.05,1602.91,2012-06-11
2354,95.89,2191.05,1602.91,2012-06-12
2355,95.89,2191.05,1602.91,2012-06-13
2356,95.89,2191.05,1602.91,2012-06-14
2357,95.89,2191.05,1602.91,2012-06-15
2358,95.89,2191.05,1602.91,2012-06-16
2359,95.89,2191.05,1602.91,2012-06-17
2360,95.89,2191.05,1602.91,2012-06-18
2361,95.89,2191.05,1602.91,2012-06-19
2362,95.89,2191.05,1602.91,2012-06-20
2363,95.89,2191.05,1602.91,2012-06-21
2364,95.89,2191.05,1602.91,2012-06-22
2365,95.89,2191.05,1602.91,2012-06-23
2366,95.89,2191.05,1602.91,2012-06-24
2367,95.89,2191.05,1602.91,2012-06-25
2368,95.89,2191.05,1602.91,2012-06-26
2369,95.89,2191.05,1602.91,2012-06-27
2370,95.89,2191.05,1602.91,2012-06-28
2371,95.89,2191.05,1602.91,2012-06-29
2372,95.89,2191.05,1602.91,2012-06-30
2373,102.77,2269.95,1590.96,2012-07-01
2374,102.77,2269.95,1590.96,2012-07-02
2375,102.77,2269.95,1590.96,2012-07-03
2376,102.77,2269.95,1590.96,2012-07-04
2377,102.77,2269.95,1590.96,2012-07-05
2378,102.77,2269.95,1590.96,2012-07-06
2379,102.77,2269.95,1590.96,2012-07-07
2380,102.77,2269.95,1590.96,2012-07-08
2381,102.77,2269.95,1590.96,2012-07-09
2382,102.77,2269.95,1590.96,2012-07-10
2383,102.77,2269.95,1590.96,2012-07-11
2384,102.77,2269.95,1590.96,2012-07-12
2385,102.77,2269.95,1590.96,2012-07-13
2386,102.77,2269.95,1590.96,2012-07-14
2387,102.77,2269.95,1590.96,2012-07-15
2388,102.77,2269.95,1590.96,2012-07-16
2389,102.77,2269.95,1590.96,2012-07-17
2390,102.77,2269.95,1590.96,2012-07-18
2391,102.77,2269.95,1590.96,2012-07-19
2392,102.77,2269.95,1590.96,2012-07-20
2393,102.77,2269.95,1590.96,2012-07-21
2394,102.77,2269.95,1590.96,2012-07-22
2395,102.77,2269.95,1590.96,2012-07-23
2396,102.77,2269.95,1590.96,2012-07-24
2397,102.77,2269.95,1590.96,2012-07-25
2398,102.77,2269.95,1590.96,2012-07-26
2399,102.77,2269.95,1590.96,2012-07-27
2400,102.77,2269.95,1590.96,2012-07-28
2401,102.77,2269.95,1590.96,2012-07-29
2402,102.77,2269.95,1590.96,2012-07-30
2403,102.77,2269.95,1590.96,2012-07-31
2404,113.19,2452.04,1631.05,2012-08-01
2405,113.19,2452.04,1631.05,2012-08-02
2406,113.19,2452.04,1631.05,2012-08-03
2407,113.19,2452.04,1631.05,2012-08-04
2408,113.19,2452.04,1631.05,2012-08-05
2409,113.19,2452.04,1631.05,2012-08-06
2410,113.19,2452.04,1631.05,2012-08-07
2411,113.19,2452.04,1631.05,2012-08-08
2412,113.19,2452.04,1631.05,2012-08-09
2413,113.19,2452.04,1631.05,2012-08-10
2414,113.19,2452.04,1631.05,2012-08-11
2415,113.19,2452.04,1631.05,2012-08-12
2416,113.19,2452.04,1631.05,2012-08-13
2417,113.19,2452.04,1631.05,2012-08-14
2418,113.19,2452.04,1631.05,2012-08-15
2419,113.19,2452.04,1631.05,2012-08-16
2420,113.19,2452.04,1631.05,2012-08-17
2421,113.19,2452.04,1631.05,2012-08-18
2422,113.19,2452.04,1631.05,2012-08-19
2423,113.19,2452.04,1631.05,2012-08-20
2424,113.19,2452.04,1631.05,2012-08-21
2425,113.19,2452.04,1631.05,2012-08-22
2426,113.19,2452.04,1631.05,2012-08-23
2427,113.19,2452.04,1631.05,2012-08-24
2428,113.19,2452.04,1631.05,2012-08-25
2429,113.19,2452.04,1631.05,2012-08-26
2430,113.19,2452.04,1631.05,2012-08-27
2431,113.19,2452.04,1631.05,2012-08-28
2432,113.19,2452.04,1631.05,2012-08-29
2433,113.19,2452.04,1631.05,2012-08-30
2434,113.19,2452.04,1631.05,2012-08-31
2435,113.04,2577.2,1746.89,2012-09-01
2436,113.04,2577.2,1746.89,2012-09-02
2437,113.04,2577.2,1746.89,2012-09-03
2438,113.04,2577.2,1746.89,2012-09-04
2439,113.04,2577.2,1746.89,2012-09-05
2440,113.04,2577.2,1746.89,2012-09-06
2441,113.04,2577.2,1746.89,2012-09-07
2442,113.04,2577.2,1746.89,2012-09-08
2443,113.04,2577.2,1746.89,2012-09-09
2444,113.04,2577.2,1746.89,2012-09-10
2445,113.04,2577.2,1746.89,2012-09-11
2446,113.04,2577.2,1746.89,2012-09-12
2447,113.04,2577.2,1746.89,2012-09-13
2448,113.04,2577.2,1746.89,2012-09-14
2449,113.04,2577.2,1746.89,2012-09-15
2450,113.04,2577.2,1746.89,2012-09-16
2451,113.04,2577.2,1746.89,2012-09-17
2452,113.04,2577.2,1746.89,2012-09-18
2453,113.04,2577.2,1746.89,2012-09-19
2454,113.04,2577.2,1746.89,2012-09-20
2455,113.04,2577.2,1746.89,2012-09-21
2456,113.04,2577.2,1746.89,2012-09-22
2457,113.04,2577.2,1746.89,2012-09-23
2458,113.04,2577.2,1746.89,2012-09-24
2459,113.04,2577.2,1746.89,2012-09-25
2460,113.04,2577.2,1746.89,2012-09-26
2461,113.04,2577.2,1746.89,2012-09-27
2462,113.04,2577.2,1746.89,2012-09-28
2463,113.04,2577.2,1746.89,2012-09-29
2464,113.04,2577.2,1746.89,2012-09-30
2465,111.52,2409.78,1744.96,2012-10-01
2466,111.52,2409.78,1744.96,2012-10-02
2467,111.52,2409.78,1744.96,2012-10-03
2468,111.52,2409.78,1744.96,2012-10-04
2469,111.52,2409.78,1744.96,2012-10-05
2470,111.52,2409.78,1744.96,2012-10-06
2471,111.52,2409.78,1744.96,2012-10-07
2472,111.52,2409.78,1744.96,2012-10-08
2473,111.52,2409.78,1744.96,2012-10-09
2474,111.52,2409.78,1744.96,2012-10-10
2475,111.52,2409.78,1744.96,2012-10-11
2476,111.52,2409.78,1744.96,2012-10-12
2477,111.52,2409.78,1744.96,2012-10-13
2478,111.52,2409.78,1744.96,2012-10-14
2479,111.52,2409.78,1744.96,2012-10-15
2480,111.52,2409.78,1744.96,2012-10-16
2481,111.52,2409.78,1744.96,2012-10-17
2482,111.52,2409.78,1744.96,2012-10-18
2483,111.52,2409.78,1744.96,2012-10-19
2484,111.52,2409.78,1744.96,2012-10-20
2485,111.52,2409.78,1744.96,2012-10-21
2486,111.52,2409.78,1744.96,2012-10-22
2487,111.52,2409.78,1744.96,2012-10-23
2488,111.52,2409.78,1744.96,2012-10-24
2489,111.52,2409.78,1744.96,2012-10-25
2490,111.52,2409.78,1744.96,2012-10-26
2491,111.52,2409.78,1744.96,2012-10-27
2492,111.52,2409.78,1744.96,2012-10-28
2493,111.52,2409.78,1744.96,2012-10-29
2494,111.52,2409.78,1744.96,2012-10-30
2495,111.52,2409.78,1744.96,2012-10-31
2496,109.53,2440.23,1721.17,2012-11-01
2497,109.53,2440.23,1721.17,2012-11-02
2498,109.53,2440.23,1721.17,2012-11-03
2499,109.53,2440.23,1721.17,2012-11-04
2500,109.53,2440.23,1721.17,2012-11-05
2501,109.53,2440.23,1721.17,2012-11-06
2502,109.53,2440.23,1721.17,2012-11-07
2503,109.53,2440.23,1721.17,2012-11-08
2504,109.53,2440.23,1721.17,2012-11-09
2505,109.53,2440.23,1721.17,2012-11-10
2506,109.53,2440.23,1721.17,2012-11-11
2507,109.53,2440.23,1721.17,2012-11-12
2508,109.53,2440.23,1721.17,2012-11-13
2509,109.53,2440.23,1721.17,2012-11-14
2510,109.53,2440.23,1721.17,2012-11-15
2511,109.53,2440.23,1721.17,2012-11-16
2512,109.53,2440.23,1721.17,2012-11-17
2513,109.53,2440.23,1721.17,2012-11-18
2514,109.53,2440.23,1721.17,2012-11-19
2515,109.53,2440.23,1721.17,2012-11-20
2516,109.53,2440.23,1721.17,2012-11-21
2517,109.53,2440.23,1721.17,2012-11-22
2518,109.53,2440.23,1721.17,2012-11-23
2519,109.53,2440.23,1721.17,2012-11-24
2520,109.53,2440.23,1721.17,2012-11-25
2521,109.53,2440.23,1721.17,2012-11-26
2522,109.53,2440.23,1721.17,2012-11-27
2523,109.53,2440.23,1721.17,2012-11-28
2524,109.53,2440.23,1721.17,2012-11-29
2525,109.53,2440.23,1721.17,2012-11-30
2526,109.19,2364.81,1678.82,2012-12-01
2527,109.19,2364.81,1678.82,2012-12-02
2528,109.19,2364.81,1678.82,2012-12-03
2529,109.19,2364.81,1678.82,2012-12-04
2530,109.19,2364.81,1678.82,2012-12-05
2531,109.19,2364.81,1678.82,2012-12-06
2532,109.19,2364.81,1678.82,2012-12-07
2533,109.19,2364.81,1678.82,2012-12-08
2534,109.19,2364.81,1678.82,2012-12-09
2535,109.19,2364.81,1678.82,2012-12-10
2536,109.19,2364.81,1678.82,2012-12-11
2537,109.19,2364.81,1678.82,2012-12-12
2538,109.19,2364.81,1678.82,2012-12-13
2539,109.19,2364.81,1678.82,2012-12-14
2540,109.19,2364.81,1678.82,2012-12-15
2541,109.19,2364.81,1678.82,2012-12-16
2542,109.19,2364.81,1678.82,2012-12-17
2543,109.19,2364.81,1678.82,2012-12-18
2544,109.19,2364.81,1678.82,2012-12-19
2545,109.19,2364.81,1678.82,2012-12-20
2546,109.19,2364.81,1678.82,2012-12-21
2547,109.19,2364.81,1678.82,2012-12-22
2548,109.19,2364.81,1678.82,2012-12-23
2549,109.19,2364.81,1678.82,2012-12-24
2550,109.19,2364.81,1678.82,2012-12-25
2551,109.19,2364.81,1678.82,2012-12-26
2552,109.19,2364.81,1678.82,2012-12-27
2553,109.19,2364.81,1678.82,2012-12-28
2554,109.19,2364.81,1678.82,2012-12-29
2555,109.19,2364.81,1678.82,2012-12-30
2556,109.19,2364.81,1678.82,2012-12-31
2557,112.28,2233.65,1670.62,2013-01-01
2558,112.28,2233.65,1670.62,2013-01-02
2559,112.28,2233.65,1670.62,2013-01-03
2560,112.28,2233.65,1670.62,2013-01-04
2561,112.28,2233.65,1670.62,2013-01-05
2562,112.28,2233.65,1670.62,2013-01-06
2563,112.28,2233.65,1670.62,2013-01-07
2564,112.28,2233.65,1670.62,2013-01-08
2565,112.28,2233.65,1670.62,2013-01-09
2566,112.28,2233.65,1670.62,2013-01-10
2567,112.28,2233.65,1670.62,2013-01-11
2568,112.28,2233.65,1670.62,2013-01-12
2569,112.28,2233.65,1670.62,2013-01-13
2570,112.28,2233.65,1670.62,2013-01-14
2571,112.28,2233.65,1670.62,2013-01-15
2572,112.28,2233.65,1670.62,2013-01-16
2573,112.28,2233.65,1670.62,2013-01-17
2574,112.28,2233.65,1670.62,2013-01-18
2575,112.28,2233.65,1670.62,2013-01-19
2576,112.28,2233.65,1670.62,2013-01-20
2577,112.28,2233.65,1670.62,2013-01-21
2578,112.28,2233.65,1670.62,2013-01-22
2579,112.28,2233.65,1670.62,2013-01-23
2580,112.28,2233.65,1670.62,2013-01-24
2581,112.28,2233.65,1670.62,2013-01-25
2582,112.28,2233.65,1670.62,2013-01-26
2583,112.28,2233.65,1670.62,2013-01-27
2584,112.28,2233.65,1670.62,2013-01-28
2585,112.28,2233.65,1670.62,2013-01-29
2586,112.28,2233.65,1670.62,2013-01-30
2587,112.28,2233.65,1670.62,2013-01-31
2588,116.11,2167.0,1626.62,2013-02-01
2589,116.11,2167.0,1626.62,2013-02-02
2590,116.11,2167.0,1626.62,2013-02-03
2591,116.11,2167.0,1626.62,2013-02-04
2592,116.11,2167.0,1626.62,2013-02-05
2593,116.11,2167.0,1626.62,2013-02-06
2594,116.11,2167.0,1626.62,2013-02-07
2595,116.11,2167.0,1626.62,2013-02-08
2596,116.11,2167.0,1626.62,2013-02-09
2597,116.11,2167.0,1626.62,2013-02-10
2598,116.11,2167.0,1626.62,2013-02-11
2599,116.11,2167.0,1626.62,2013-02-12
2600,116.11,2167.0,1626.62,2013-02-13
2601,116.11,2167.0,1626.62,2013-02-14
2602,116.11,2167.0,1626.62,2013-02-15
2603,116.11,2167.0,1626.62,2013-02-16
2604,116.11,2167.0,1626.62,2013-02-17
2605,116.11,2167.0,1626.62,2013-02-18
2606,116.11,2167.0,1626.62,2013-02-19
2607,116.11,2167.0,1626.62,2013-02-20
2608,116.11,2167.0,1626.62,2013-02-21
2609,116.11,2167.0,1626.62,2013-02-22
2610,116.11,2167.0,1626.62,2013-02-23
2611,116.11,2167.0,1626.62,2013-02-24
2612,116.11,2167.0,1626.62,2013-02-25
2613,116.11,2167.0,1626.62,2013-02-26
2614,116.11,2167.0,1626.62,2013-02-27
2615,116.11,2167.0,1626.62,2013-02-28
2616,109.53,2119.55,1593.51,2013-03-01
2617,109.53,2119.55,1593.51,2013-03-02
2618,109.53,2119.55,1593.51,2013-03-03
2619,109.53,2119.55,1593.51,2013-03-04
2620,109.53,2119.55,1593.51,2013-03-05
2621,109.53,2119.55,1593.51,2013-03-06
2622,109.53,2119.55,1593.51,2013-03-07
2623,109.53,2119.55,1593.51,2013-03-08
2624,109.53,2119.55,1593.51,2013-03-09
2625,109.53,2119.55,1593.51,2013-03-10
2626,109.53,2119.55,1593.51,2013-03-11
2627,109.53,2119.55,1593.51,2013-03-12
2628,109.53,2119.55,1593.51,2013-03-13
2629,109.53,2119.55,1593.51,2013-03-14
2630,109.53,2119.55,1593.51,2013-03-15
2631,109.53,2119.55,1593.51,2013-03-16
2632,109.53,2119.55,1593.51,2013-03-17
2633,109.53,2119.55,1593.51,2013-03-18
2634,109.53,2119.55,1593.51,2013-03-19
2635,109.53,2119.55,1593.51,2013-03-20
2636,109.53,2119.55,1593.51,2013-03-21
2637,109.53,2119.55,1593.51,2013-03-22
2638,109.53,2119.55,1593.51,2013-03-23
2639,109.53,2119.55,1593.51,2013-03-24
2640,109.53,2119.55,1593.51,2013-03-25
2641,109.53,2119.55,1593.51,2013-03-26
2642,109.53,2119.55,1593.51,2013-03-27
2643,109.53,2119.55,1593.51,2013-03-28
2644,109.53,2119.55,1593.51,2013-03-29
2645,109.53,2119.55,1593.51,2013-03-30
2646,109.53,2119.55,1593.51,2013-03-31
2647,103.31,2265.95,1491.05,2013-04-01
2648,103.31,2265.95,1491.05,2013-04-02
2649,103.31,2265.95,1491.05,2013-04-03
2650,103.31,2265.95,1491.05,2013-04-04
2651,103.31,2265.95,1491.05,2013-04-05
2652,103.31,2265.95,1491.05,2013-04-06
2653,103.31,2265.95,1491.05,2013-04-07
2654,103.31,2265.95,1491.05,2013-04-08
2655,103.31,2265.95,1491.05,2013-04-09
2656,103.31,2265.95,1491.05,2013-04-10
2657,103.31,2265.95,1491.05,2013-04-11
2658,103.31,2265.95,1491.05,2013-04-12
2659,103.31,2265.95,1491.05,2013-04-13
2660,103.31,2265.95,1491.05,2013-04-14
2661,103.31,2265.95,1491.05,2013-04-15
2662,103.31,2265.95,1491.05,2013-04-16
2663,103.31,2265.95,1491.05,2013-04-17
2664,103.31,2265.95,1491.05,2013-04-18
2665,103.31,2265.95,1491.05,2013-04-19
2666,103.31,2265.95,1491.05,2013-04-20
2667,103.31,2265.95,1491.05,2013-04-21
2668,103.31,2265.95,1491.05,2013-04-22
2669,103.31,2265.95,1491.05,2013-04-23
2670,103.31,2265.95,1491.05,2013-04-24
2671,103.31,2265.95,1491.05,2013-04-25
2672,103.31,2265.95,1491.05,2013-04-26
2673,103.31,2265.95,1491.05,2013-04-27
2674,103.31,2265.95,1491.05,2013-04-28
2675,103.31,2265.95,1491.05,2013-04-29
2676,103.31,2265.95,1491.05,2013-04-30
2677,103.32,2315.43,1415.81,2013-05-01
2678,103.32,2315.43,1415.81,2013-05-02
2679,103.32,2315.43,1415.81,2013-05-03
2680,103.32,2315.43,1415.81,2013-05-04
2681,103.32,2315.43,1415.81,2013-05-05
2682,103.32,2315.43,1415.81,2013-05-06
2683,103.32,2315.43,1415.81,2013-05-07
2684,103.32,2315.43,1415.81,2013-05-08
2685,103.32,2315.43,1415.81,2013-05-09
2686,103.32,2315.43,1415.81,2013-05-10
2687,103.32,2315.43,1415.81,2013-05-11
2688,103.32,2315.43,1415.81,2013-05-12
2689,103.32,2315.43,1415.81,2013-05-13
2690,103.32,2315.43,1415.81,2013-05-14
2691,103.32,2315.43,1415.81,2013-05-15
2692,103.32,2315.43,1415.81,2013-05-16
2693,103.32,2315.43,1415.81,2013-05-17
2694,103.32,2315.43,1415.81,2013-05-18
2695,103.32,2315.43,1415.81,2013-05-19
2696,103.32,2315.43,1415.81,2013-05-20
2697,103.32,2315.43,1415.81,2013-05-21
2698,103.32,2315.43,1415.81,2013-05-22
2699,103.32,2315.43,1415.81,2013-05-23
2700,103.32,2315.43,1415.81,2013-05-24
2701,103.32,2315.43,1415.81,2013-05-25
2702,103.32,2315.43,1415.81,2013-05-26
2703,103.32,2315.43,1415.81,2013-05-27
2704,103.32,2315.43,1415.81,2013-05-28
2705,103.32,2315.43,1415.81,2013-05-29
2706,103.32,2315.43,1415.81,2013-05-30
2707,103.32,2315.43,1415.81,2013-05-31
2708,103.3,2248.75,1337.51,2013-06-01
2709,103.3,2248.75,1337.51,2013-06-02
2710,103.3,2248.75,1337.51,2013-06-03
2711,103.3,2248.75,1337.51,2013-06-04
2712,103.3,2248.75,1337.51,2013-06-05
2713,103.3,2248.75,1337.51,2013-06-06
2714,103.3,2248.75,1337.51,2013-06-07
2715,103.3,2248.75,1337.51,2013-06-08
2716,103.3,2248.75,1337.51,2013-06-09
2717,103.3,2248.75,1337.51,2013-06-10
2718,103.3,2248.75,1337.51,2013-06-11
2719,103.3,2248.75,1337.51,2013-06-12
2720,103.3,2248.75,1337.51,2013-06-13
2721,103.3,2248.75,1337.51,2013-06-14
2722,103.3,2248.75,1337.51,2013-06-15
2723,103.3,2248.75,1337.51,2013-06-16
2724,103.3,2248.75,1337.51,2013-06-17
2725,103.3,2248.75,1337.51,2013-06-18
2726,103.3,2248.75,1337.51,2013-06-19
2727,103.3,2248.75,1337.51,2013-06-20
2728,103.3,2248.75,1337.51,2013-06-21
2729,103.3,2248.75,1337.51,2013-06-22
2730,103.3,2248.75,1337.51,2013-06-23
2731,103.3,2248.75,1337.51,2013-06-24
2732,103.3,2248.75,1337.51,2013-06-25
2733,103.3,2248.75,1337.51,2013-06-26
2734,103.3,2248.75,1337.51,2013-06-27
2735,103.3,2248.75,1337.51,2013-06-28
2736,103.3,2248.75,1337.51,2013-06-29
2737,103.3,2248.75,1337.51,2013-06-30
2738,107.37,2269.22,1288.53,2013-07-01
2739,107.37,2269.22,1288.53,2013-07-02
2740,107.37,2269.22,1288.53,2013-07-03
2741,107.37,2269.22,1288.53,2013-07-04
2742,107.37,2269.22,1288.53,2013-07-05
2743,107.37,2269.22,1288.53,2013-07-06
2744,107.37,2269.22,1288.53,2013-07-07
2745,107.37,2269.22,1288.53,2013-07-08
2746,107.37,2269.22,1288.53,2013-07-09
2747,107.37,2269.22,1288.53,2013-07-10
2748,107.37,2269.22,1288.53,2013-07-11
2749,107.37,2269.22,1288.53,2013-07-12
2750,107.37,2269.22,1288.53,2013-07-13
2751,107.37,2269.22,1288.53,2013-07-14
2752,107.37,2269.22,1288.53,2013-07-15
2753,107.37,2269.22,1288.53,2013-07-16
2754,107.37,2269.22,1288.53,2013-07-17
2755,107.37,2269.22,1288.53,2013-07-18
2756,107.37,2269.22,1288.53,2013-07-19
2757,107.37,2269.22,1288.53,2013-07-20
2758,107.37,2269.22,1288.53,2013-07-21
2759,107.37,2269.22,1288.53,2013-07-22
2760,107.37,2269.22,1288.53,2013-07-23
2761,107.37,2269.22,1288.53,2013-07-24
2762,107.37,2269.22,1288.53,2013-07-25
